1879,Choa Chu Kang St 51,1,5,Blk 529,desc,0,1.39219,103.74214,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1880,Choa Chu Kang St 54,1,5,Blk 761,desc,0,1.39292,103.74774,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1881,Choa Chu Kang St 62,1,5,Blk 604,desc,0,1.39816,103.74487,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1882,Circuit Road,1,5,At footpath behind Blk 86 (Geylang) ,desc,0,1.32312,103.88512,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1883,Circuit Road,1,5,Near Blk 37 next to Tel Booth (Geylang),desc,0,1.32848,103.88636,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1884,Claymore Road,1,5,Behind Orchard Towers,desc,0,1.30756,103.82985,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1885,Clementi Ave 1,1,5,Blk 407,desc,0,1.31021,103.76804,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1886,Clementi Ave 2,1,5,Blk 352,desc,0,1.31464,103.77154,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1887,Clementi Ave 4,1,5,Bus Stop near Blk 318,desc,0,1.31808,103.76591,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1888,Clementi Ave 6,1,5,Blk 204 near overhead bridge,desc,0,1.321,103.76324,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1889,Clementi Central Post Office,1,5,Blk 443 Clementi Avenue 3 #01-65/67 ,desc,0,1.31423,103.76403,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1890,Clementi Community Club,1,5,Clementi Ave 4 ,desc,0,1.31688,103.76782,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1891,Clementi MRT Station                 ,1,5,Commonwealth Ave West (Entrance B near busstop),desc,0,1.31523,103.76517,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1892,Clementi Street 13,1,5,105  near Linkway of Blk 113/114 (Sunset Way),desc,0,1.3271,103.76585,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1893,Clementi West Post Office,1,5,Blk 727 Clementi West St.2 #01-286 ,desc,0,1.30434,103.76342,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1894,Clementi West St 1,1,5,Next to Blk 603,desc,0,1.30502,103.76703,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1895,Clover Way,1,5,Jln Pemimpin,desc,0,1.35023,103.84268,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1896,Commonwealth Crescent Mkt,1,5,Commonwealth Crescent                          ,desc,0,1.30732,103.80005,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1897,Commonwealth Drive,1,5,Tanglin Halt (Opp Police Force),desc,0,1.29907,103.79798,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1898,Commonwealth MRT Station,1,5,Commonwealth Ave (Entrance B near escalator),desc,0,1.30256,103.79823,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1899,Compassvale Rd,1,5,Compassvale Walk ( Blk 241 )   ,desc,0,1.39033,103.89769,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1900,Compassvale Street,1,5,Blk 263,desc,0,1.39514,103.89596,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1901,Cook Street,1,5,Tanjong Pagar Rd (Outram)                      ,desc,0,1.27883,103.84417,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1902,Coronation Road West,1,5,Holland Rd (Bukit Timah),desc,0,1.31507,103.79033,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1903,Coronation Shopping Plaza,1,5,587 Bukit Timah Road,desc,0,1.32383,103.81,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1904,Corporation Place,1,5,2 Corporation Rd  Boon Lay,desc,0,1.32454,103.72017,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1905,Crawford Post Office,1,5,Blk 15 Beach Road #01-4685 ,desc,0,1.30355,103.86349,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1906,Dairy Farm Crescent,1,5,Dairy Farm Rd (Bukit Panjang)              ,desc,0,1.36389,103.769,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1907,Dawson Place Shopping Centre,1,5,Dawson Rd / Alexandra Road,desc,0,1.29291,103.81053,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1908,Defu Avenue 1 ,1,5,Near Blk 5 (Hougang),desc,0,1.3535,103.89346,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1909,Depot Height Shopping Centre,1,5,Blk 108  Depot Rd (Bukit Merah),desc,0,1.28086,103.81013,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1910,Dhoby Ghaut MRT Station,1,5,Orchard Road (Entrance B facing Park Mall),desc,0,1.29859,103.84591,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1911,Dorset Rd,1,5,Blk 49  Carlisle Rd (Kallang),desc,0,1.31298,103.84952,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1912,Dover Crescent,1,5,Blk 28,desc,0,1.30501,103.78162,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1913,Dover MRT Station,1,5,Commonwealth Ave West (Entrance B near busstop),desc,0,1.31131,103.77866,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1914,Draycott Park                                           ,1,5,Newton,desc,0,1.31226,103.83137,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1915,Eastwood Centre,1,5,20 Eastwood Rd,desc,0,1.32176,103.95558,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1916,Elias Mall,1,5,Elias Rd Blk 624A                       ,desc,0,1.37799,103.94183,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1917,Elias Road,1,5,Pasir Ris Ave ,desc,0,1.38045,103.94509,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1918,Empress Road Food Centre,1,5,Blk 7  (Bukit Timah)            ,desc,0,1.31625,103.80564,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1919,Eng Hoon Street,1,5,Seng Poh Rd (Bt Merah)           ,desc,0,1.28493,103.83318,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1920,Eng Kong Terrace,1,5,Upp Toh Tuck Terrace (Bt Timah),desc,0,1.33654,103.76911,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1921,Enterprise Centre,1,5,20 Bt Batok Crescent             ,desc,0,1.33885,103.75738,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1922,ESSO Petrol Stn (Choa Chu Kang),1,5,Choa Chu kang Ave 3           ,desc,0,1.38009,103.74119,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1923,ESSO Petrol Stn (Geylang),1,5,Lor 38 Geylang Rd ,desc,0,1.30951,103.87138,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1924,ESSO Petrol Stn (Woodlands),1,5,50 Woodlands Ave 1   ,desc,0,1.43163,103.78559,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1925,ESSO Service Stn (Ang Mo Kio),1,5,Ang Mo Kio Ave 8 ,desc,0,1.37219,103.84832,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1926,ESSO Service Stn (Bedok),1,5,799 Bedok South Ave 1 ,desc,0,1.32266,103.93246,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1927,ESSO Service Stn (Bedok),1,5,590 East Coast Rd ,desc,0,1.31106,103.92024,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1928,ESSO Service Stn (Bukit Batok),1,5,813 Bt Batok West Ave 5,desc,0,1.36606,103.75105,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1929,ESSO Service Stn (Bukit Merah),1,5,1 Jervois Rd             ,desc,0,1.29251,103.82565,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1930,ESSO Service Stn (Bukit Timah),1,5,174 Holland Rd ,desc,0,1.3124,103.79622,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1931,ESSO Service Stn (Bukit Timah),1,5,213 Upp Bt Timah Rd           ,desc,0,1.34518,103.77339,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1932,ESSO Service Stn (Bukit Timah),1,5,37 Jln Jurong Kechil ,desc,0,1.33995,103.77493,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1933,ESSO Service Stn (Bukit Timah),1,5,396 Telok Blangah Rd             ,desc,0,1.26931,103.81388,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1934,ESSO Service Stn (Bukit Timah),1,5,650 Dunearn Rd ,desc,0,1.33113,103.79881,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1935,ESSO Service Stn (Clementi),1,5,181 West Coast Rd     ,desc,0,1.30795,103.76135,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1936,ESSO Service Stn (Geylang),1,5,630 Aljunied Rd         ,desc,0,1.32738,103.88064,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1937,ESSO Service Stn (Hougang),1,5,866 Upp Serangoon Rd ,desc,0,1.3588,103.88406,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1938,ESSO Service Stn (Hougang),1,5,160 Yio Chu Kang Rd       ,desc,0,1.36088,103.87387,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1939,ESSO Service Stn (Jurong East),1,5,150 Jurong East Ave 1   ,desc,0,1.34544,103.73274,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1940,ESSO Service Stn (Newton),1,5,141 Bt Timah Rd      ,desc,0,1.31083,103.84323,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1941,ESSO Service Stn (Pasir Ris),1,5,955 Upp Changi Rd North ,desc,0,1.35981,103.9698,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1942,ESSO Service Stn (Sembawang),1,5,Sembawang Rd                  ,desc,0,1.43263,103.82666,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1943,ESSO Service Stn (Sengkang),1,5,215 Jln Kayu Farmway 2 ,desc,0,1.39504,103.8726,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1944,ESSO Service Stn (Tampines),1,5,9 Tampines Ave 7                             ,desc,0,1.35756,103.95859,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1945,ESSO Service Stn (Thomson),1,5,553 Upp Thomson Rd         ,desc,0,1.37308,103.82875,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1946,ESSO Service Stn (Toa Payoh),1,5,399 Lor 2 Toa Payoh,desc,0,1.33705,103.84607,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1947,ESSO Service Stn (Yishun),1,5,10 Yishun Ave 9,desc,0,1.43186,103.84006,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1948,Eunos Crescent,1,5,Blk 2A (Geylang),desc,0,1.32024,103.90325,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1949,Eunos Road 2,1,5,Eating Hse Blk 27 (Geylang),desc,0,1.32113,103.89973,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1950,Eunos Road 5,1,5,Eating Hse Blk 29 (Geylang),desc,0,1.31887,103.89824,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1951,Everton Park,1,5,Blk 4 Cantonment Rd        ,desc,0,1.27664,103.84018,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1952,Fajar LRT Station,1,5,Fajar Road (Near main entrance),desc,0,1.38504,103.7711,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1953,Far East Plaza,1,5,Scotts Rd (Orchard),desc,0,1.3073,103.83333,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1954,Farrer Park MRT Station                ,1,5,Race Course Rd (entrance A facing Rangoon Rd),desc,0,1.31243,103.85432,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1955,Farrer Road,1,5,Near Waterfall Garden (Tanglin),desc,0,1.31226,103.80453,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1956,Fernhill Road,1,5,Steven Road (Tanglin),desc,0,1.3147,103.82622,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1957,Fernvale Point ,1,5,21 Sengkang West Ave,desc,0,1.39175,103.87706,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1958,Fernvale Road,1,5,Blk 408B (Sengkang)                                   ,desc,0,1.389,103.87607,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1959,Fidelio Street,1,5,Opera Estate  Bedok,desc,0,1.31901,103.92423,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1960,Fishery Port Road,1,5,Jalan Tepong,desc,0,1.31061,103.72132,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1961,Flora Road,1,5,Pasir Ris,desc,0,1.36041,103.96399,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1962,Former Boon Lay Bus Interchange,1,5,Drop off/Pick up point  Boon Lay Way,desc,0,1.33849,103.70566,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1963,Fortune Centre,1,5,Middle Rd (Bugis),desc,0,1.30072,103.85199,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1964,Fourth Lok Yang Road,1,5,International Road,desc,0,1.32755,103.68802,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1965,Gateway Building,1,5,Beach Rd,desc,0,1.29843,103.85886,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1966,Geylang Bahru,1,5,Blk 68 (Kallang),desc,0,1.32195,103.86984,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1967,Geylang East Post Office,1,5,Blk 95 Aljunied Crescent #01-497,desc,380119,1.32105,103.88641,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1968,Geylang Post Office,1,5,447 Geylang Rd ,desc,0,1.31323,103.88232,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1969,Geylang Serai Community Club,1,5,Behind Blk 1  Haig Road,desc,0,1.3112,103.89792,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1970,Ghim Moh Post Office,1,5,Blk 21 Ghim Moh Road #01-225 ,desc,0,1.3101,103.78855,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1971,Gillman Heights,1,5,Depot Road (Bukit Merah),desc,0,1.28213,103.80313,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1972,Gleneagles Medical Centre,1,5,Ground Carpark  6 Napier Road,desc,0,1.30702,103.81984,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1973,Golden Shoe Carpark,1,5,Market Street  ,desc,0,1.28351,103.84998,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1974,Goodman Road,1,5,Chung Cheng Sch (Marine Parade),desc,0,1.30447,103.89095,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1975,Grange Road,1,5,Spring Grove (Tanglin),desc,0,1.2988,103.82783,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1976,Great World City,1,5,Office Lobby  Kim Seng Promenade,desc,0,1.29378,103.83187,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1977,Greenwood Ave,1,5,Hillcrest Ave (Bukit Timah)        ,desc,0,1.33214,103.80794,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1978,Gul Way,1,5,Gul Circle,desc,0,1.3199,103.66937,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1979,Haig Road,1,5,Near Blk 10 (Geylang),desc,0,1.31485,103.89587,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1980,Harbourfront MRT Station,1,5,Telok Blangah Rd (entrance A next to handicap railing),desc,0,1.26532,103.82057,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1981,Harbourfront Post Office,1,5,HarbourFront Ctr  1 Maritime Sq #03-22,desc,0,1.26482,103.819,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1982,Jalan Angin Laut Opp Block 49B,1,5,Upp Changi Road,desc,0,1.33727,103.956148,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1983,Havelock Road,1,5,Blk 22  Indus Rd (Bukit Timah)    ,desc,0,1.28848,103.82949,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1984,HDB Hub,1,5,Toa Payoh Central,desc,0,1.33312,103.84752,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1985,Heartland Mall,1,5,Blk 205  Hougang St 21 (MRT entance C) ,desc,0,1.3605,103.88517,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1986,Henderson Industrial Park,1,5,Blk 213  Henderson Rd,desc,0,1.28105,103.81875,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1987,Henderson Road (Blk 106),1,5,Tiong Bahru Rd,desc,0,1.28793,103.82243,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1988,Henderson Road (Blk 116),1,5,Bt Merah View            ,desc,0,1.28498,103.82151,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1989,High Street Plaza,1,5,High Street         ,desc,0,1.29045,103.84934,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1990,Hillview Ave,1,5,Beside Glendale Parks Condo (Bt Timah),desc,0,1.35816,103.76302,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1991,Hillview Ave,1,5,Opp Jln Remaja (Bt Timah) ,desc,0,1.35707,103.76214,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1992,Hindhede Drive,1,5,Hindhede Rd (Upp Bt Timah),desc,0,1.34547,103.7755,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1993,Hoa Nam Building,1,5,Jalan Besar (Kallang),desc,0,1.31228,103.85979,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1994,Holland Ave,1,5,Pick-up/Alighting Point near Blk 2 (Buona Vista),desc,0,1.30947,103.79575,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1995,Holland Drive,1,5,Blk 45 (Buona Vista),desc,0,1.30862,103.79293,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1996,Holland Hill,1,5,Bukit Timah,desc,0,1.30989,103.80188,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1997,Holland Road,1,5,Greenleaf Walk (Bukit Timah),desc,0,1.32224,103.78339,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1998,Hong San Walk (Tip)                                                  ,1,5,Chua Chu Kang,desc,0,1.37721,103.74493,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
1999,Horizon Tower East,1,5,Leonie Hill Rd (Orchard)           ,desc,0,1.29828,103.83318,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2001,Hougang Avenue 1,1,5,Blk 124,desc,0,1.35289,103.88666,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2002,Hougang Avenue 1,1,5,Blk 238,desc,0,1.35692,103.88917,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2003,Hougang Avenue 10,1,5,Blk 513,desc,0,1.37212,103.88987,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2004,Hougang Avenue 2,1,5,Blk 708,desc,0,1.36669,103.8891,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2005,Hougang Avenue 1,1,5,Blk 101,desc,0,1.35454,103.89109,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2006,Hougang Avenue 3,1,5,Blk 248,desc,0,1.35928,103.8924,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2007,Hougang Avenue 4,1,5,Blk 603,desc,0,1.37161,103.88606,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2008,Hougang Avenue 5,1,5,Opp. Blk 306,desc,0,1.3672,103.89549,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2009,Hougang Avenue 7,1,5,Blk 326,desc,0,1.36808,103.89856,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2010,Hougang Avenue 8,1,5,Blk 401,desc,0,1.37488,103.89713,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2011,Hougang Avenue 8,1,5,Blk 436,desc,0,1.3772,103.89381,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2012,Hougang Avenue 8,1,5,Blk 532,desc,0,1.37606,103.89141,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2013,Hougang Avenue 8,1,5,Blk 631,desc,0,1.37069,103.88152,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2014,Hougang Central Bus Interchange,1,5,Hougang Central,desc,0,1.37258,103.89365,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2015,Hougang Central Post Office,1,5,Hougang Mall  90 Hougang Ave 10 #04-15A,desc,0,1.37283,103.89357,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2016,Hougang Community Club,1,5,Hougang Ave 3,desc,0,1.36448,103.8922,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2017,Hougang MRT Station,1,5,Hougang Central (entrance B next to handicap way),desc,0,1.37093,103.89245,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2018,Hougang South Bus Interchange               ,1,5,Hougang Street 21,desc,0,1.37258,103.89365,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2019,Hougang Street 11,1,5,Blk 158,desc,0,1.35172,103.8803,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
2020,Hougang Street 51,1,5,Blk 554                         ,desc,0,1.37877,103.88973,0000-00-00 00:00:00,0000-00-00 00:00:00,0,,,0,0,Posting Box,Central,posting-boxes.png
